<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
TATN;D;240313;000000;753.4;756;742.9;746.6;1337063
TATN;D;240314;000000;746.8;751.1;743.1;749.2;1318018
TATN;D;240315;000000;749.2;753.4;723.7;725.7;4533109
TATN;D;240318;000000;724;728.6;713.1;714.9;3411824
TATN;D;240319;000000;715;720.8;693.4;702.7;4413421
TATN;D;240320;000000;704;705.6;685.6;695.7;4289146
TATN;D;240321;000000;696;704.8;690.3;703.7;2897614
TATN;D;240322;000000;704.2;711.6;690.4;694.5;3413174
TATN;D;240325;000000;694.7;699.9;679.1;689;4803358
TATN;D;240326;000000;689.8;694.1;683.3;692.8;2499084
TATN;D;240327;000000;694.1;695.8;686;689.4;2361698
TATN;D;240328;000000;690;692.9;684;687.9;2159353
TATN;D;240329;000000;686.9;699;686;694.3;2221509
TATN;D;240401;000000;696.5;713.4;696.5;711.5;2281085
TATN;D;240402;000000;711;712.8;705.2;709.3;1462819
TATN;D;240403;000000;709.4;711;701;707.2;1977043
TATN;D;240404;000000;708;716.2;707;710.8;2387341
TATN;D;240405;000000;712;713.3;707;709.1;1219669
TATN;D;240408;000000;709.4;712.1;707.3;710.8;1046534
TATN;D;240409;000000;710.8;715.2;701.6;706.1;1702812
TATN;D;240410;000000;707;711.9;701.1;709.2;1095463
TATN;D;240411;000000;709;712;707.6;708.9;955126
TATN;D;240412;000000;710;723;707.1;714.9;2547914
TATN;D;240415;000000;716.3;740.9;716.3;736.5;4135461
TATN;D;240416;000000;738;740.8;724.4;728.2;2225311
TATN;D;240417;000000;732.3;739.7;717.3;722.6;3025789
TATN;D;240418;000000;722;723.9;709.8;715.3;2393502
TATN;D;240419;000000;716.3;722.2;713;716.4;3187734
TATN;D;240422;000000;716.2;719.9;706.1;711.4;2620215
TATN;D;240423;000000;712.7;729.7;712.4;719.6;5692112
TATN;D;240424;000000;720.5;724;716.3;717.6;1469149
TATN;D;240425;000000;718;723.9;715.1;722.2;1418595
TATN;D;240426;000000;722.4;723.6;716;718.8;1532914
TATN;D;240427;000000;718.9;724.4;718.5;720.5;953033
TATN;D;240429;000000;721.9;723.3;718;720.6;484556
TATN;D;240430;000000;721.7;721.7;718.2;718.3;379060
TATN;D;240502;000000;718.5;726.3;717.2;719.7;1280734
TATN;D;240503;000000;720;721.9;717.3;718.4;688940
TATN;D;240506;000000;718.4;719.7;711.2;715.1;2293823
TATN;D;240507;000000;715.3;721.2;714;718;1270829
TATN;D;240508;000000;718.1;724.2;717.2;721.8;744480
TATN;D;240510;000000;722.7;728.9;722.7;728.9;545405
TATN;D;240513;000000;730.4;735.2;725.4;729.8;1571045
TATN;D;240514;000000;730.2;732.8;725.6;731.2;1032557
TATN;D;240515;000000;731.7;742.1;731.5;739.7;1636406
TATN;D;240516;000000;740.2;752;739.5;751.9;1663840
TATN;D;240517;000000;752;752.1;741.5;746.5;954775
TATN;D;240520;000000;747.1;748.4;730.2;733.4;1675966
TATN;D;240521;000000;733.4;739;726.4;734.2;1673560
TATN;D;240522;000000;735.9;748.5;734.1;745.8;1277834
TATN;D;240523;000000;745.7;747;738.1;743.4;931588
TATN;D;240524;000000;744;745.1;720.1;732.1;3743874
TATN;D;240527;000000;732;732.8;705.2;713;2762556
TATN;D;240528;000000;712.9;725.8;703.7;710.8;2579160
TATN;D;240529;000000;710.7;717;705.3;715.2;952996
TATN;D;240530;000000;715.8;720.4;696.4;702.8;1716594
TATN;D;240531;000000;704.1;706.9;688;688.5;2429623
TATN;D;240603;000000;688.3;696.4;673.1;685.5;3229186
TATN;D;240604;000000;685.5;696;675;694;2488824
TATN;D;240605;000000;694.2;704;687.7;691.6;1947714
TATN;D;240606;000000;692.1;697;684.2;692.9;1536245
TATN;D;240607;000000;693;712.5;689.5;695.7;2876997
TATN;D;240610;000000;698.6;701.6;685.1;686.3;1445273
TATN;D;240611;000000;686.7;699.9;670.5;693.2;2373596
TATN;D;240613;000000;677.6;695;655;678;4013128
TATN;D;240614;000000;677.6;699.9;671;695.3;2073512
TATN;D;240617;000000;700;701.5;684.2;688.3;1860170
TATN;D;240618;000000;688.3;691.9;676;679.8;1714546
TATN;D;240619;000000;678;684.7;642;657.2;2895583
TATN;D;240620;000000;658;688;655.2;688;10083377
TATN;D;240621;000000;689;693.8;680.5;688.2;1946037
TATN;D;240624;000000;688.5;689;679.2;681.1;1001446
TATN;D;240625;000000;682.1;696.5;677;694.4;1500327
TATN;D;240626;000000;696;704.2;690.5;701.5;1399054
TATN;D;240627;000000;703;710.3;694.9;702.7;1696074
TATN;D;240628;000000;703;706.9;698;699.9;878072
TATN;D;240701;000000;701.2;715;700.8;710.9;1183788
TATN;D;240702;000000;710.9;712.6;708;710.4;1044532
TATN;D;240703;000000;711.1;712.8;704.1;704.1;963721
TATN;D;240704;000000;702.9;706.9;692.1;699.1;880212
TATN;D;240705;000000;699;703;688.8;692.1;1389167
TATN;D;240708;000000;692.5;695.3;688.9;695.3;1515859
TATN;D;240709;000000;673.2;673.9;658.9;660.5;2519874
TATN;D;240710;000000;660.1;666.6;627.6;635.1;3185555
TATN;D;240711;000000;635.1;663.2;633.3;650.4;2290379
TATN;D;240712;000000;651.4;664.7;646;653.9;2051351
TATN;D;240715;000000;655.5;658;641;643.8;1793877
TATN;D;240716;000000;642.5;664;638;648.5;3196901
TATN;D;240717;000000;650;654.9;641.2;650.2;1333452
